[2023-04-13T11:36:25+07:00] | {"tag":"REQ","from":"::1","method":"POST","endpoint":"/api/auth/admin/login","time":"2023-04-13T11:36:25+07:00"}
[2023-04-13T12:38:00+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:38:00+07:00","responseTime":"3 ms"}
[2023-04-13T12:39:17+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:39:17+07:00"}
[2023-04-13T12:39:17+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:39:17+07:00","responseTime":"15 ms"}
[2023-04-13T12:39:22+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:39:22+07:00"}
[2023-04-13T12:39:22+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:39:22+07:00","responseTime":"1 ms"}
[2023-04-13T12:39:22+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:39:22+07:00"}
[2023-04-13T12:39:22+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:39:22+07:00","responseTime":"0 ms"}
[2023-04-13T12:39:51+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:39:51+07:00"}
[2023-04-13T12:39:51+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:39:51+07:00","responseTime":"7 ms"}
[2023-04-13T12:40:49+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:40:49+07:00"}
[2023-04-13T12:40:49+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:40:49+07:00","responseTime":"3 ms"}
[2023-04-13T12:40:49+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:40:49+07:00"}
[2023-04-13T12:40:49+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:40:49+07:00","responseTime":"1 ms"}
[2023-04-13T12:43:02+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:43:02+07:00"}
[2023-04-13T12:43:02+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:43:02+07:00","responseTime":"9 ms"}
[2023-04-13T12:44:13+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:44:13+07:00"}
[2023-04-13T12:44:13+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:44:13+07:00","responseTime":"1 ms"}
[2023-04-13T12:44:18+07:00] | {"tag":"REQ","from":"::1","method":"POST","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:44:18+07:00"}
[2023-04-13T12:44:18+07:00] | {"tag":"RES","from":"::1","method":"POST","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:44:18+07:00","responseTime":"1 ms"}
[2023-04-13T12:44:22+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:44:22+07:00"}
[2023-04-13T12:44:22+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:44:22+07:00","responseTime":"4 ms"}
[2023-04-13T12:44:32+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:44:32+07:00"}
[2023-04-13T12:44:32+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:44:32+07:00","responseTime":"1 ms"}
[2023-04-13T12:44:43+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/products/admin/get-all-data","time":"2023-04-13T12:44:43+07:00"}
[2023-04-13T12:44:43+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/products/admin/get-all-data","time":"2023-04-13T12:44:43+07:00","responseTime":"62 ms"}
[2023-04-13T12:44:46+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:44:46+07:00"}
[2023-04-13T12:44:46+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:44:46+07:00","responseTime":"1 ms"}
[2023-04-13T12:46:48+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:46:48+07:00"}
[2023-04-13T12:46:48+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:46:48+07:00","responseTime":"9 ms"}
[2023-04-13T12:46:48+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:46:48+07:00"}
[2023-04-13T12:46:48+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:46:48+07:00","responseTime":"3 ms"}
[2023-04-13T12:47:06+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:06+07:00"}
[2023-04-13T12:47:06+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:06+07:00","responseTime":"3 ms"}
[2023-04-13T12:47:14+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:14+07:00"}
[2023-04-13T12:47:14+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:14+07:00","responseTime":"3 ms"}
[2023-04-13T12:47:21+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:21+07:00"}
[2023-04-13T12:47:21+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:21+07:00","responseTime":"2 ms"}
[2023-04-13T12:47:25+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:25+07:00"}
[2023-04-13T12:47:25+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:25+07:00","responseTime":"2 ms"}
[2023-04-13T12:47:25+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:25+07:00"}
[2023-04-13T12:47:25+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:25+07:00","responseTime":"2 ms"}
[2023-04-13T12:47:38+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:38+07:00"}
[2023-04-13T12:47:38+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:38+07:00","responseTime":"2 ms"}
[2023-04-13T12:47:38+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:38+07:00"}
[2023-04-13T12:47:38+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:38+07:00","responseTime":"3 ms"}
[2023-04-13T12:47:45+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:45+07:00"}
[2023-04-13T12:47:45+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:45+07:00","responseTime":"2 ms"}
[2023-04-13T12:47:48+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:48+07:00"}
[2023-04-13T12:47:48+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:48+07:00","responseTime":"2 ms"}
[2023-04-13T12:47:50+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:50+07:00"}
[2023-04-13T12:47:50+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:50+07:00","responseTime":"3 ms"}
[2023-04-13T12:47:50+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:50+07:00"}
[2023-04-13T12:47:50+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:47:50+07:00","responseTime":"4 ms"}
[2023-04-13T12:48:36+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:36+07:00"}
[2023-04-13T12:48:36+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:36+07:00","responseTime":"3 ms"}
[2023-04-13T12:48:36+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:36+07:00"}
[2023-04-13T12:48:36+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:36+07:00","responseTime":"3 ms"}
[2023-04-13T12:48:36+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:36+07:00"}
[2023-04-13T12:48:36+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:36+07:00","responseTime":"3 ms"}
[2023-04-13T12:48:36+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:36+07:00"}
[2023-04-13T12:48:36+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:36+07:00","responseTime":"2 ms"}
[2023-04-13T12:48:41+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:41+07:00"}
[2023-04-13T12:48:41+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:41+07:00","responseTime":"2 ms"}
[2023-04-13T12:48:41+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:41+07:00"}
[2023-04-13T12:48:41+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:41+07:00","responseTime":"3 ms"}
[2023-04-13T12:48:47+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:47+07:00"}
[2023-04-13T12:48:47+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:47+07:00","responseTime":"2 ms"}
[2023-04-13T12:48:47+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:47+07:00"}
[2023-04-13T12:48:47+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:47+07:00","responseTime":"2 ms"}
[2023-04-13T12:48:50+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:50+07:00"}
[2023-04-13T12:48:50+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:50+07:00","responseTime":"2 ms"}
[2023-04-13T12:48:50+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:50+07:00"}
[2023-04-13T12:48:50+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:48:50+07:00","responseTime":"3 ms"}
[2023-04-13T12:49:00+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:00+07:00"}
[2023-04-13T12:49:00+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:00+07:00","responseTime":"2 ms"}
[2023-04-13T12:49:00+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:00+07:00"}
[2023-04-13T12:49:00+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:00+07:00","responseTime":"2 ms"}
[2023-04-13T12:49:06+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:06+07:00"}
[2023-04-13T12:49:06+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:06+07:00","responseTime":"4 ms"}
[2023-04-13T12:49:06+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:06+07:00"}
[2023-04-13T12:49:06+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:06+07:00","responseTime":"3 ms"}
[2023-04-13T12:49:09+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:09+07:00"}
[2023-04-13T12:49:09+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:09+07:00","responseTime":"2 ms"}
[2023-04-13T12:49:09+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:09+07:00"}
[2023-04-13T12:49:09+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:09+07:00","responseTime":"2 ms"}
[2023-04-13T12:49:10+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:10+07:00"}
[2023-04-13T12:49:10+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:10+07:00","responseTime":"2 ms"}
[2023-04-13T12:49:10+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:10+07:00"}
[2023-04-13T12:49:10+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:10+07:00","responseTime":"2 ms"}
[2023-04-13T12:49:51+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:51+07:00"}
[2023-04-13T12:49:51+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:49:51+07:00","responseTime":"2 ms"}
[2023-04-13T12:50:12+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:50:12+07:00"}
[2023-04-13T12:50:12+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:50:12+07:00","responseTime":"2 ms"}
[2023-04-13T12:50:12+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:50:12+07:00"}
[2023-04-13T12:50:12+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:50:12+07:00","responseTime":"2 ms"}
[2023-04-13T12:50:47+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:50:47+07:00"}
[2023-04-13T12:50:47+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:50:47+07:00","responseTime":"2 ms"}
[2023-04-13T12:50:52+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:50:52+07:00"}
[2023-04-13T12:50:52+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:50:52+07:00","responseTime":"2 ms"}
[2023-04-13T12:50:55+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:50:55+07:00"}
[2023-04-13T12:50:55+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:50:55+07:00","responseTime":"6 ms"}
[2023-04-13T12:50:55+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:50:55+07:00"}
[2023-04-13T12:50:55+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:50:55+07:00","responseTime":"3 ms"}
[2023-04-13T12:51:02+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:02+07:00"}
[2023-04-13T12:51:02+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:02+07:00","responseTime":"1 ms"}
[2023-04-13T12:51:03+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:03+07:00"}
[2023-04-13T12:51:03+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:03+07:00","responseTime":"2 ms"}
[2023-04-13T12:51:03+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:03+07:00"}
[2023-04-13T12:51:03+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:03+07:00","responseTime":"2 ms"}
[2023-04-13T12:51:05+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:05+07:00"}
[2023-04-13T12:51:05+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:05+07:00","responseTime":"3 ms"}
[2023-04-13T12:51:05+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:05+07:00"}
[2023-04-13T12:51:05+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:05+07:00","responseTime":"3 ms"}
[2023-04-13T12:51:07+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:07+07:00"}
[2023-04-13T12:51:07+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:07+07:00","responseTime":"3 ms"}
[2023-04-13T12:51:07+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:07+07:00"}
[2023-04-13T12:51:07+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:07+07:00","responseTime":"2 ms"}
[2023-04-13T12:51:16+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:16+07:00"}
[2023-04-13T12:51:16+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:16+07:00","responseTime":"2 ms"}
[2023-04-13T12:51:17+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:17+07:00"}
[2023-04-13T12:51:17+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:17+07:00","responseTime":"2 ms"}
[2023-04-13T12:51:28+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:28+07:00"}
[2023-04-13T12:51:28+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:28+07:00","responseTime":"1 ms"}
[2023-04-13T12:51:29+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:29+07:00"}
[2023-04-13T12:51:29+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:29+07:00","responseTime":"3 ms"}
[2023-04-13T12:51:39+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:39+07:00"}
[2023-04-13T12:51:39+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:39+07:00","responseTime":"1 ms"}
[2023-04-13T12:51:42+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:42+07:00"}
[2023-04-13T12:51:42+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:42+07:00","responseTime":"1 ms"}
[2023-04-13T12:51:52+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:52+07:00"}
[2023-04-13T12:51:52+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:52+07:00","responseTime":"2 ms"}
[2023-04-13T12:51:52+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:52+07:00"}
[2023-04-13T12:51:52+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:51:52+07:00","responseTime":"1 ms"}
[2023-04-13T12:52:03+07:00] | {"tag":"REQ","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:52:03+07:00"}
[2023-04-13T12:52:03+07:00] | {"tag":"RES","from":"::1","method":"GET","endpoint":"/api/auth/authtoken","time":"2023-04-13T12:52:03+07:00","responseTime":"1 ms"}
